Name,File Name,Size,File
audio x generic symbolic,audio-x-generic-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-generic-symbolic.svg
audio x generic,audio-x-generic.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-generic.svg
audio x mp3 playlist rtl,audio-x-mp3-playlist-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-mp3-playlist-rtl.svg
audio x mp3 playlist,audio-x-mp3-playlist.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-mp3-playlist.svg
audio x mpegurl rtl,audio-x-mpegurl-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-mpegurl-rtl.svg
audio x mpegurl,audio-x-mpegurl.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-mpegurl.svg
audio x playlist rtl,audio-x-playlist-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-playlist-rtl.svg
audio x playlist,audio-x-playlist.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-playlist.svg
audio x scpls rtl,audio-x-scpls-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-scpls-rtl.svg
audio x scpls,audio-x-scpls.svg,48,https://wentin.github.io/elementary-icons/svg/48/audio-x-scpls.svg
avatar default,avatar-default.svg,48,https://wentin.github.io/elementary-icons/svg/48/avatar-default.svg
battery ac adapter,battery-ac-adapter.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-ac-adapter.svg
battery caution charging,battery-caution-charging.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-caution-charging.svg
battery caution symbolic,battery-caution-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-caution-symbolic.svg
battery caution,battery-caution.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-caution.svg
battery empty charging,battery-empty-charging.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-empty-charging.svg
battery empty,battery-empty.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-empty.svg
battery full charged,battery-full-charged.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-full-charged.svg
battery full charging,battery-full-charging.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-full-charging.svg
battery full,battery-full.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-full.svg
battery good charging,battery-good-charging.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-good-charging.svg
battery good,battery-good.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-good.svg
battery low charging,battery-low-charging.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-low-charging.svg
battery low symbolic,battery-low-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-low-symbolic.svg
battery low,battery-low.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-low.svg
battery missing,battery-missing.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery-missing.svg
battery,battery.svg,48,https://wentin.github.io/elementary-icons/svg/48/battery.svg
binary,binary.svg,48,https://wentin.github.io/elementary-icons/svg/48/binary.svg
bluetooth disabled symbolic,bluetooth-disabled-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/bluetooth-disabled-symbolic.svg
bluetooth disabled,bluetooth-disabled.svg,48,https://wentin.github.io/elementary-icons/svg/48/bluetooth-disabled.svg
bluetooth,bluetooth.svg,48,https://wentin.github.io/elementary-icons/svg/48/bluetooth.svg
bookmark missing,bookmark-missing.svg,48,https://wentin.github.io/elementary-icons/svg/48/bookmark-missing.svg
bookmark new,bookmark-new.svg,48,https://wentin.github.io/elementary-icons/svg/48/bookmark-new.svg
brightness display symbolic,brightness-display-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/brightness-display-symbolic.svg
browser download,browser-download.svg,48,https://wentin.github.io/elementary-icons/svg/48/browser-download.svg
bug,bug.svg,48,https://wentin.github.io/elementary-icons/svg/48/bug.svg
camera photo,camera-photo.svg,48,https://wentin.github.io/elementary-icons/svg/48/camera-photo.svg
camera web,camera-web.svg,48,https://wentin.github.io/elementary-icons/svg/48/camera-web.svg
camera,camera.svg,48,https://wentin.github.io/elementary-icons/svg/48/camera.svg
channel secure,channel-secure.svg,48,https://wentin.github.io/elementary-icons/svg/48/channel-secure.svg
computer convertible,computer-convertible.svg,48,https://wentin.github.io/elementary-icons/svg/48/computer-convertible.svg
computer laptop,computer-laptop.svg,48,https://wentin.github.io/elementary-icons/svg/48/computer-laptop.svg
computer,computer.svg,48,https://wentin.github.io/elementary-icons/svg/48/computer.svg
config language,config-language.svg,48,https://wentin.github.io/elementary-icons/svg/48/config-language.svg
contact new,contact-new.svg,48,https://wentin.github.io/elementary-icons/svg/48/contact-new.svg
dialog error,dialog-error.svg,48,https://wentin.github.io/elementary-icons/svg/48/dialog-error.svg
dialog information,dialog-information.svg,48,https://wentin.github.io/elementary-icons/svg/48/dialog-information.svg
dialog password,dialog-password.svg,48,https://wentin.github.io/elementary-icons/svg/48/dialog-password.svg
dialog question,dialog-question.svg,48,https://wentin.github.io/elementary-icons/svg/48/dialog-question.svg
dialog warning,dialog-warning.svg,48,https://wentin.github.io/elementary-icons/svg/48/dialog-warning.svg
display brightness symbolic,display-brightness-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/display-brightness-symbolic.svg
distributor logo,distributor-logo.svg,48,https://wentin.github.io/elementary-icons/svg/48/distributor-logo.svg
document edit,document-edit.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-edit.svg
document export rtl,document-export-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-export-rtl.svg
document export,document-export.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-export.svg
document import rtl,document-import-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-import-rtl.svg
document import,document-import.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-import.svg
document new,document-new.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-new.svg
document open recent,document-open-recent.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-open-recent.svg
document open,document-open.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-open.svg
document page setup,document-page-setup.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-page-setup.svg
document print preview,document-print-preview.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-print-preview.svg
document print,document-print.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-print.svg
document properties,document-properties.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-properties.svg
document revert rtl,document-revert-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-revert-rtl.svg
document revert,document-revert.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-revert.svg
document rtl,document-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-rtl.svg
document save as,document-save-as.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-save-as.svg
document save,document-save.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-save.svg
document send,document-send.svg,48,https://wentin.github.io/elementary-icons/svg/48/document-send.svg
document,document.svg,48,https://wentin.github.io/elementary-icons/svg/48/document.svg
drive cdrom,drive-cdrom.svg,48,https://wentin.github.io/elementary-icons/svg/48/drive-cdrom.svg
drive harddisk solidstate,drive-harddisk-solidstate.svg,48,https://wentin.github.io/elementary-icons/svg/48/drive-harddisk-solidstate.svg
drive harddisk symbolic,drive-harddisk-symbolic.svg,48,https://wentin.github.io/elementary-icons/svg/48/drive-harddisk-symbolic.svg
drive harddisk usb,drive-harddisk-usb.svg,48,https://wentin.github.io/elementary-icons/svg/48/drive-harddisk-usb.svg
drive harddisk,drive-harddisk.svg,48,https://wentin.github.io/elementary-icons/svg/48/drive-harddisk.svg
drive optical,drive-optical.svg,48,https://wentin.github.io/elementary-icons/svg/48/drive-optical.svg
drive removable media usb,drive-removable-media-usb.svg,48,https://wentin.github.io/elementary-icons/svg/48/drive-removable-media-usb.svg
drive removable media,drive-removable-media.svg,48,https://wentin.github.io/elementary-icons/svg/48/drive-removable-media.svg
edit clear,edit-clear.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-clear.svg
edit copy,edit-copy.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-copy.svg
edit delete,edit-delete.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-delete.svg
edit find replace,edit-find-replace.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-find-replace.svg
edit find,edit-find.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-find.svg
edit paste,edit-paste.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-paste.svg
edit redo rtl,edit-redo-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-redo-rtl.svg
edit redo,edit-redo.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-redo.svg
edit select all,edit-select-all.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-select-all.svg
edit undo rtl,edit-undo-rtl.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-undo-rtl.svg
edit undo,edit-undo.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit-undo.svg
edit,edit.svg,48,https://wentin.github.io/elementary-icons/svg/48/edit.svg
emblem default,emblem-default.svg,48,https://wentin.github.io/elementary-icons/svg/48/emblem-default.svg
emblem synchronized,emblem-synchronized.svg,48,https://wentin.github.io/elementary-icons/svg/48/emblem-synchronized.svg
empty,empty.svg,48,https://wentin.github.io/elementary-icons/svg/48/empty.svg
event new,event-new.svg,48,https://wentin.github.io/elementary-icons/svg/48/event-new.svg
exec,exec.svg,48,https://wentin.github.io/elementary-icons/svg/48/exec.svg
extension,extension.svg,48,https://wentin.github.io/elementary-icons/svg/48/extension.svg
find location,find-location.svg,48,https://wentin.github.io/elementary-icons/svg/48/find-location.svg
fingerprint,fingerprint.svg,48,https://wentin.github.io/elementary-icons/svg/48/fingerprint.svg
folder documents drag accept,folder-documents-drag-accept.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-documents-drag-accept.svg
folder documents open,folder-documents-open.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-documents-open.svg
folder documents,folder-documents.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-documents.svg
folder download drag accept,folder-download-drag-accept.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-download-drag-accept.svg
folder download open,folder-download-open.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-download-open.svg
folder download,folder-download.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-download.svg
folder drag accept,folder-drag-accept.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-drag-accept.svg
folder music drag accept,folder-music-drag-accept.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-music-drag-accept.svg
folder music open,folder-music-open.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-music-open.svg
folder music,folder-music.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-music.svg
folder new,folder-new.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-new.svg
folder open,folder-open.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-open.svg
folder pictures drag accept,folder-pictures-drag-accept.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-pictures-drag-accept.svg
folder pictures open,folder-pictures-open.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-pictures-open.svg
folder pictures,folder-pictures.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-pictures.svg
folder publicshare drag accept,folder-publicshare-drag-accept.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-publicshare-drag-accept.svg
folder publicshare open,folder-publicshare-open.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-publicshare-open.svg
folder publicshare,folder-publicshare.svg,48,https://wentin.github.io/elementary-icons/svg/48/folder-publicshare.svg
